fileList,MA1,MA2,MA3,MA4,MA5,MA6,MA7,MA8,MA9,MA10,MA11,MA12,MA13,MA14,MA15,MA16,MA17,MA18,MA19,MA20,MA21,MA22,MA23,MA24,MA25,MA26,MA27,MA28,MA29,MA30,MA31,MA32,MA33,MA34,MA35,MA36,MA37,MA38,MA39,MA40,MA41,MA42,MA43,MA44,MA45,ML1,ML2,ML3,ML4,ML5,ML6,ML7,ML8,ML9,ML10,ML11,ML12,ML13,ML14,ML15,ML16,ML17,ML18,ML19,ML20,ML21,ML22,MH1,MH2,MH3,MH4,MH5,MH6,MH7,MH8,MH9,MH10,MH11,MH12,MH13,MH14,MH15,MH16,MH17,MH18,MH19,MH20,MH21,MH22,MH23,MH24,MH25,MH26,MH27,FL1,FL2,FL3,FH1,FH2,FH3,FH4,FH5,FH6,FH7,FH8,FH9,FH10,FH11,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,DL9,DL10,DL11,DL12,DL13,DL14,DL15,DL16,DL17,DL18,DL19,DL20,DH1,DH2,DH3,DH4,DH5,DH6,DH7,DH8,DH9,DH10,DH11,DH12,DH13,DH14,DH15,DH16,DH17,DH18,DH19,DH20,DH21,DH22,DH23,DH24,TA1,TA2,TA3,TL1,TL2,TL3,TL4,TH1,TH2,TH3,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9
reach13639.csv,3851.40192492814,2356.9425,93.869146155226,87.6039072967009,1.63406698505718,9.40184167762904,4.85617073925147,3.47328244274809,3.25324344569289,1.86771535580524,1.35910112359551,3583.75541806452,4576.47347893805,8284.61444516129,6263.4802395,6611.67619306451,4266.544964,2612.16944467742,2123.13050080645,1688.8555255,1661.44655564516,1837.7271935,2727.75388209677,44.6623343607532,52.2365763400472,45.566334595971,43.7533806248199,43.4392114780656,41.0625040197806,25.7617968671699,25.9542180980094,25.8223336602058,28.9740166053683,21.8519476339726,30.4684593863508,6.27168445229605,1.42939733578057,2.98616594974702,85.5014653881276,0.470477471169196,0.612977256334118,1.320897898784,0.417464065658778,0.929439534503022,-0.045152389608654,1727.85954,1971.798675,3140.100645,3108.604125,2788.377735,2147.077515,1704.396045,1334.311935,1041.57438,977.080665,1069.027905,1607.823195,69.5885639857983,0.307834769853748,0.209972232390044,0.273270879011361,0.235024527028456,46.9306002374446,20.9972232390044,1.63075761984628,32.2056273360462,349.442892857143,7906.809405,10549.78056,16308.34722,12584.536965,13205.44566,8715.125925,4684.913145,3362.04165,2928.699675,2908.16691,2759.494155,5345.36904,102.585534259916,8.92367543534642,9.10385018726591,3.64044943820225,1.90861423220974,6.55526247021949,24818.5088016051,11182.4668214286,61.1096050728668,27.7789152448328,12.4294241573034,3.8660392331368,6.27774541082906,10.1904026217228,4.98014216922724,3.23809523809524,42.4615641382385,0,4.66666666666667,45.6249126362037,49.8571428571429,8.04761904761905,5,3.85714285714286,1.52380952380952,4.66666666666667,3.33333333333333,2.52380952380952,1.04761904761905,698.885785714286,766.389538095238,794.422155102041,940.266627142857,1389.86736253968,32.2056273360462,28.372249892257,28.0506255970386,29.848626686224,35.3916969083362,0.296522204387373,0.337056230731993,0.398934902800071,0.549513108614232,0.387205992509363,22.6666666666667,64.2346588606073,0,0,0,22364.9336428571,20992.3498714286,18503.2735081633,11477.153432381,7656.64543460317,42.2606090714516,41.7040010025893,40.3730065343559,38.673353150338,41.7607983341539,9.48896022828607,7.85054090550078,4.86950930384638,2.76047866824478,15.5714285714286,54.4431426598846,37.4580120937264,11.821768707483,3.88888888888889,17.878231292517,90.9801587301587,212.166666666667,4.95238095238095,252.571428571429,0.728017896742046,0.798527984982489,0.519230769230769,305.099678362037,50.5586083433196,0.16979580649582,0.010958904109589,86.6882282871649,49.8867623790229,1.0027397260274,577.67025967946,276.693370767948,-279.270593719512,-171.896055317689,0.324572210814511,0.023737846954786,-0.0200291930599594,102.904761904762,22.4622493666138
reach13640.csv,3850.0806880493,2356.5894,93.9174383983196,87.7237153589057,1.63375116940155,9.39868268113135,4.86216936133309,3.47517730496454,3.24797722505244,1.86835480970932,1.35960443512137,3582.46888112903,4575.52104637168,8282.9355116129,6261.43049400001,6609.3747783871,4264.2574645,2610.95922290323,2122.07689596774,1688.1905205,1660.59228145161,1836.8220805,2727.15645967742,44.6750250793209,52.2570275400436,45.618777409855,43.7864019281128,43.4691173709966,41.0601381365329,25.7454219613735,25.9467341503055,25.8186937055211,28.9666585118517,21.8680459048423,30.4758133485699,6.27312821293106,1.42952161213537,2.98859026172337,85.5131790482887,0.470446770769364,0.612767013760071,1.32103881950111,0.41751928317033,0.92947359983346,-0.0451633245419858,1727.64768,1971.410265,3138.864795,3107.580135,2786.45334,2146.689105,1704.431355,1333.76463,1041.380175,976.07433,1067.59785,1606.81686,69.5779260342639,0.307628725958507,0.209877472759404,0.273325358851675,0.235017883209432,46.9594623475619,20.9877472759404,1.6288836696549,32.2712897782011,349.131828571429,7914.98367,10558.21965,16319.36394,12597.30153,13215.93273,8711.01231,4684.68363,3360.31146,2930.818275,2906.030655,2758.45251,5346.07524,102.629062891941,8.94590589107077,9.1111177704525,3.63470182798921,1.90890020976925,6.55538193989721,24817.15017939,11192.5722071429,61.7033817800419,27.4332539085055,12.4680663769853,3.89730146838478,6.24538617277093,10.2016219658376,4.98440490970137,3.19047619047619,45.0068681177426,0,4.66666666666667,45.6249126362037,49.7142857142857,8.09523809523809,4.95238095238095,3.9047619047619,1.52380952380952,4.66666666666667,3.33333333333333,2.57142857142857,1.04761904761905,698.263657142857,765.644104761905,794.071457142857,939.918010952381,1389.12772079365,32.2712897782011,28.4028199750596,28.0557359786219,29.8382478132118,35.3907981418201,0.296302638526193,0.33695791771908,0.398846744771228,0.549295774647887,0.38672460293677,22.6666666666667,62.2934102965554,0,0,0,22385.1444142857,21008.4691666667,18512.0625755102,11474.5511414286,7654.40633222222,42.2040256774806,41.6476346099969,40.3499403958383,38.6754096988606,41.7650843048112,9.49895828873953,7.85544676366201,4.86913466615295,2.760555171571,15.5714285714286,54.3714731927455,37.7754724111867,11.7062358276644,3.93650793650794,17.8663265306122,90.9642857142857,212.166666666667,4.95238095238095,252.571428571429,0.728113701582214,0.798514335089051,0.519230769230769,304.27247488784,53.4484210542581,0.16979580649582,0.010958904109589,90.5780211514637,50.4984222075873,1.0027397260274,577.367710989473,277.232503221083,-279.536734627109,-171.917099224634,0.325119780971937,0.0237978967986692,-0.0200319236833648,103.47619047619,22.7292811204667
reach13641.csv,3841.82849211498,2352.3522,93.9005968533236,87.7861762884523,1.63318592008245,9.38348196975572,4.84899224806202,3.47689362865737,3.24542179525668,1.8632542779946,1.35965175622936,3571.44646596774,4561.88138707965,8262.76040274193,6250.56325299999,6596.30324419355,4253.6903585,2606.35582403226,2118.73782290323,1686.551548,1658.50215725806,1833.5076485,2722.19483516129,44.6809328192187,52.266124340325,45.6596872010367,43.8118043840936,43.4936897334349,41.0408199095255,25.7221742331018,25.9189475507371,25.8052963145115,28.9391880395246,21.852427604037,30.4285219032057,6.27398954973243,1.42661734122504,2.99013343024604,85.4832790542947,0.470253339333476,0.61338157617191,1.32020273117539,0.417627606299083,0.929001902308083,-0.0453207486029156,1723.30455,1964.842605,3130.37274,3102.213015,2780.644845,2144.05851,1702.277445,1332.369885,1040.62101,975.05034,1066.626825,1605.26322,69.4769598630715,0.307862853196383,0.21011470557434,0.273362619808307,0.2353224607641,46.9134215606514,21.011470557434,1.62369325579434,32.2884633899385,348.854392857143,7896.922605,10528.117875,16294.61163,12588.40341,13203.1152,8677.99746,4677.780525,3354.856065,2930.429865,2901.758145,2753.08539,5334.829005,102.559343460575,8.98847155076236,9.11029720804563,3.63254277994596,1.90858601020714,6.54681140940029,24914.4786992987,11160.8688714286,62.2762039488248,27.3960577282146,12.4649129390573,3.92536290554904,6.24643958087735,10.2006717202041,4.98451467047341,3.19047619047619,45.0068681177426,0,4.66666666666667,45.6249126362037,49.6190476190476,8.09523809523809,4.90476190476191,3.9047619047619,1.52380952380952,4.66666666666667,3.28571428571429,2.57142857142857,1.0952380952381,697.708785714286,764.965928571428,793.514183673469,939.120453333334,1386.69039666667,32.2884633899385,28.3859948935549,28.0339426060247,29.818798732568,35.3697226045662,0.296600477477091,0.337327966311112,0.399226124954135,0.548934253977784,0.387120984689283,22.6666666666667,62.3134656924177,0,0,0,22321.7377428571,20961.9216190476,18472.0734,11444.3655752381,7636.39729809524,42.0795284673351,41.5921892745098,40.3324897501928,38.680777337318,41.7677131004958,9.48911380823719,7.85259681777244,4.86507317026681,2.75776145226872,15.7142857142857,54.2335581735128,37.9441232048375,11.6808390022676,3.93650793650794,17.8700113378685,93.7539682539683,208.238095238095,5,251.190476190476,0.728594232162811,0.798789386225749,0.514285714285714,296.308294944145,51.3781032932659,0.169819078947368,0.0136986301369863,88.8600790437029,49.1811537886964,1.0027397260274,577.578412563239,276.801477888724,-279.340065426829,-171.639458276397,0.324709103353867,0.0237843216629183,-0.0199975648123256,103.285714285714,22.7393211460072
reach13659.csv,3873.11832414785,2365.77,93.1687772421755,88.4582279073815,1.63714914135687,9.56243740852015,4.92070348657822,3.49007882576787,3.31788059701493,1.89656716417911,1.36731343283582,3615.20011209677,4601.95292495575,8334.66523112904,6296.640449,6652.76393419355,4303.4480335,2624.68342258065,2129.70556451613,1690.149637,1666.20998854839,1846.737717,2736.19183306452,44.3801267030213,51.8138308017253,44.5405978666539,43.1985440203403,43.048758701264,41.2281278751384,25.9344071734699,26.1017972490988,25.8784888120571,29.3401833752287,21.9542239430496,30.4334184133523,6.25314819258616,1.4445903674761,2.94714495413638,85.5156795324539,0.471209214174827,0.611432640877423,1.32415414195618,0.417773856830998,0.931744780499754,-0.044447279787294,1737.093105,1985.34006,3171.93261,3129.648885,2811.929505,2148.47226,1704.27246,1333.79994,1036.31319,972.455055,1071.79974,1614.390855,70.4227766171975,0.305513051759721,0.208145437880298,0.27155343663091,0.233906440638173,47.0160627042266,20.8145437880298,1.64731403170421,32.3281017611821,347.778278571429,7805.399085,10367.987025,16043.151465,12420.46905,13069.25499,8748.08781,4667.929035,3377.89584,2855.431425,2922.36153,2775.29538,5308.61133,101.674921812248,8.33425363519234,8.94710447761193,3.70537313432836,1.91641791044776,6.55066275522796,24870.7842421519,10959.5934642857,61.3593882074774,27.5696578085184,12.7890890375708,3.80285503177184,6.09146341463415,10.2379825012867,4.92789659947684,3.38095238095238,42.3238850741316,0,4.61904761904762,45.1412209974263,50.6666666666667,7.52380952380952,5,3.9047619047619,1.38095238095238,4.61904761904762,3.47619047619048,2.52380952380952,1.04761904761905,695.556557142857,766.994852380952,794.652751020408,940.227954285714,1395.14966380952,32.3281017611821,28.242851387953,27.9998877427692,29.9268958193398,35.4624699496515,0.294008528784648,0.335896030053813,0.39742999289268,0.54910447761194,0.387492537313433,22.3333333333333,66.1452167886041,0,0,0,21919.1869285714,20638.6445571429,18286.8832591837,11542.4292919048,7703.92272222222,43.3769950339354,42.6970601863383,40.9394584029777,38.6494700696692,41.7324966047927,9.26513859275053,7.72978068839476,4.87893129590145,2.76708471636808,16.1666666666667,57.2107613208929,37.4524565381708,11.9496031746032,3.8015873015873,18.1306689342404,85.5126984126984,212.166666666667,5.09523809523809,252.571428571429,0.727644891797624,0.798144973891611,0.514018691588785,308.709426147687,51.9926683564939,0.169819078947368,0.0136986301369863,90.6065578889722,53.4121580194897,1.0027397260274,561.625166666666,270.942727328814,-275.689915144083,-171.962849825688,0.327720739219713,0.0231768714529754,-0.0199496274847371,105.52380952381,22.9492999340308
reach13662.csv,3873.08632521561,2365.77,93.2185047247423,88.4511834899866,1.63713561555671,9.54857098836761,4.91514964517124,3.48830886351278,3.31250746268657,1.89388059701493,1.36597014925373,3614.9415517742,4602.29727557522,8334.86740935485,6296.509802,6652.53498870968,4302.9854725,2624.52680564516,2129.86901564516,1690.3397225,1666.15873209677,1846.531742,2736.42020903226,44.4011359313894,51.8465425512774,44.6011986335179,43.2346628554021,43.0707151186982,41.2199350535791,25.9244689497335,26.0967143399258,25.8786131499806,29.3353673087061,21.9546282682134,30.4456048203703,6.25376080034414,1.44390821914294,2.94866546517872,85.5228066933936,0.471089637144071,0.611427362434171,1.32407544600838,0.41776928894373,0.931727960698252,-0.0444620102800647,1737.022485,1985.251785,3171.68544,3129.225165,2811.13503,2148.82536,1704.537285,1334.0118,1036.542705,972.54333,1071.55257,1614.178995,70.3957816138487,0.305476737469508,0.208142558601254,0.271300893743793,0.233942981796484,47.023363997229,20.8142558601254,1.64756995597636,32.36340036736,347.769871428571,7812.461085,10385.465475,16066.244205,12433.162995,13081.61349,8749.21773,4668.388065,3377.878185,2859.96876,2921.955465,2774.959935,5313.27225,101.749535370663,8.36738450211669,8.95316417910447,3.7,1.91492537313433,6.55290822556761,24845.2884092836,10977.82015,61.3569188709916,27.5730979250091,12.8541945445188,3.80699128121768,6.09914452129596,10.2557385486361,4.93302046468687,3.42857142857143,43.8193894171164,0,4.61904761904762,45.1412209974263,50.5714285714286,7.52380952380952,5,3.9047619047619,1.38095238095238,4.61904761904762,3.47619047619048,2.52380952380952,1.04761904761905,695.539742857143,767.067714285714,794.765646938775,940.366952380953,1395.20309587302,32.36340036736,28.2534319231035,28.0089953096823,29.9276549116294,35.4625751315387,0.294001421464108,0.335943750634582,0.397488746742478,0.548955223880597,0.387492537313433,22.3333333333333,66.6995671379736,0,0,0,21955.6403,20667.4698476191,18307.4975734694,11543.3551985714,7704.01576126984,43.3253253943888,42.6455577967598,40.9052383424592,38.651297294874,41.735544679862,9.28054726368159,7.73849426337699,4.87932267235252,2.7670812670681,16.1666666666667,57.2107613208929,37.4524565381708,11.9281746031746,3.8015873015873,18.1306689342404,85.4968253968254,212.166666666667,5.09523809523809,252.571428571429,0.727975929796103,0.798513390792728,0.514018691588785,311.908790866681,54.3064705559617,0.169819078947368,0.0136986301369863,91.6944402298933,51.4180648698012,1.0027397260274,563.388483389122,271.120298828271,-276.035672476502,-171.999358501601,0.327173169062286,0.023163862733397,-0.0199563019323836,104.857142857143,23.0275057320418
